1517987700,7432.68
1517988600,7661.64
1517989500,7730
1517990400,7755.08
1517991300,7799
1517992200,7643.5
1517993100,7677.95
1517994000,7844.3
1517994900,7955
1517995800,7900
1517996700,7984.2
1517997600,8060
1517998500,8161
1517999400,8216.73
1518000300,8267
1518001200,8267.6
1518002100,8070
1518003000,8242.49
1518003900,8291.7
1518004800,8181
1518005700,8191
1518006600,8297.8
1518007500,8416.2
1518008400,8420
1518009300,8575
1518010200,8458.46
1518011100,8340
1518012000,8392
1518012900,8200
1518013800,8145
1518014700,8270
1518015600,8302.3
1518016500,8220
1518017400,8130.53
1518018300,8205.56
1518019200,8151
1518020100,8136
1518021000,8050
1518021900,8027.33
1518022800,8154.67
1518023700,8190
1518024600,8352
1518025500,8355.56
1518026400,8395
1518027300,8368
1518028200,8350.56
1518029100,8250.62
1518030000,8290.56
1518030900,8288
1518031800,8123.62
1518032700,8169
1518033600,8123.98
1518034500,7997.33
1518035400,8130
1518036300,8151
1518037200,8245
1518038100,8084
1518039000,8050
1518039900,8107.84
1518040800,8010
1518041700,7874
1518042600,7850
1518043500,7856.62
1518044400,7683
1518045300,7650.52
1518046200,7583
1518047100,7568.4
1518048000,7686.57
1518048900,7818.27
1518049800,7762.94
1518050700,7723
1518051600,7638
1518052500,7780
1518053400,7904.77
1518054300,7881.16
1518055200,8070
1518056100,7976
1518057000,8087.5
1518057900,8030.21
1518058800,7907.25
1518059700,7948
1518060600,8070
1518061500,8000.36
1518062400,8150
1518063300,8220
1518064200,8187
1518065100,8154
1518066000,8181
1518066900,8081
1518067800,8071
1518068700,7996.73
1518069600,7977
1518070500,7908.22
1518071400,7911
1518072300,8020
1518073200,8140
1518074100,8110
1518075000,8167.2
1518075900,8330.31
1518076800,8300.35
1518077700,8340.69
1518078600,8265.5
1518079500,8234.76
1518080400,8230
1518081300,8200
1518082200,8235.57
1518083100,8333
1518084000,8483.25
1518084900,8548.73
1518085800,8505
1518086700,8555.15
1518087600,8526.2
1518088500,8485
1518089400,8563.07
1518090300,8491.55
1518091200,8397.8
1518092100,8469
1518093000,8570.01
1518093900,8620
1518094800,8542.58
1518095700,8550
1518096600,8500.03
1518097500,8450
1518098400,8464.59
1518099300,8409
1518100200,8473.8
1518101100,8430.8
1518102000,8415
1518102900,8406.19
1518103800,8327.18
1518104700,8256.3
1518105600,8257.08
1518106500,8165
1518107400,8270
1518108300,8305.29
1518109200,8250
1518110100,8165.27
1518111000,8230
1518111900,8212.19
1518112800,8118.73
1518113700,8133.99
1518114600,8190
1518115500,8244.95
1518116400,8280
1518117300,8320.14
1518118200,8418.87
1518119100,8411
1518120000,8441.89
1518120900,8400
1518121800,8363.83
1518122700,8337.71
1518123600,8330.19
1518124500,8213.3
1518125400,8242.18
1518126300,8208.16
1518127200,8215.99
1518128100,8188.83
1518129000,8310.17
1518129900,8250
1518130800,8209
1518131700,8294.36
1518132600,8212.36
1518133500,8250
1518134400,8143
1518135300,8094.9
1518136200,7979.67
1518137100,7929.69
1518138000,7920
1518138900,7880
1518139800,7983.02
1518140700,8001
1518141600,8014
1518142500,7980.58
1518143400,8017
1518144300,8125
1518145200,8097.45
1518146100,8032.01
1518147000,8060.69
1518147900,8108.58
1518148800,8000
1518149700,7964.08
1518150600,7888.71
1518151500,7875
1518152400,7800
1518153300,7800
1518154200,7888
1518155100,7871.49
1518156000,7920.5
1518156900,7938
1518157800,7919.65
1518158700,7953.37
1518159600,8075
1518160500,8007
1518161400,7986.41
1518162300,8000
1518163200,7938.48
1518164100,7886
1518165000,7963
1518165900,8080
1518166800,8180
1518167700,8240
1518168600,8300.58
1518169500,8273.63
1518170400,8205
1518171300,8184.79
1518172200,8251.34
1518173100,8223.79
1518174000,8257.45
1518174900,8267.45
1518175800,8340
1518176700,8270.99
1518177600,8249.43
1518178500,8200.01
1518179400,8248
1518180300,8220.9
1518181200,8261.02
1518182100,8250
1518183000,8300
1518183900,8275
1518184800,8388
1518185700,8388.03
1518186600,8500
1518187500,8423.28
1518188400,8405
1518189300,8371.51
1518190200,8377.88
1518191100,8322.17
1518192000,8390.81
1518192900,8430
1518193800,8391.02
1518194700,8380
1518195600,8430.52
1518196500,8520
1518197400,8650
1518198300,8615
1518199200,8682.99
1518200100,8605.58
1518201000,8593.65
1518201900,8631.7
1518202800,8682.02
1518203700,8674.27
1518204600,8650.78
1518205500,8636
1518206400,8684.76
1518207300,8605.58
1518208200,8563
1518209100,8547.57
1518210000,8551.7
1518210900,8482
1518211800,8500
1518212700,8550
1518213600,8480.55
1518214500,8473
1518215400,8510.3
1518216300,8584.85
1518217200,8648.25
1518218100,8652.5
1518219000,8691.7
1518219900,8682.31
1518220800,8685.28
1518221700,8810
1518222600,8844
1518223500,8888
1518224400,8932.86
1518225300,8885.06
1518226200,8850
1518227100,8802
1518228000,8837.66
1518228900,8860.7
1518229800,8909.68
1518230700,8935
1518231600,8936.24
1518232500,8979.29
1518233400,8970
1518234300,8910.34
1518235200,8819
1518236100,8781.74
1518237000,8822.85
1518237900,8805.91
1518238800,8851
1518239700,8898.88
1518240600,8865.13
1518241500,8860.92
1518242400,8906.98
1518243300,8930.9
1518244200,8960.71
1518245100,9049.33
1518246000,8877.44
1518246900,8975.56
1518247800,8978.88
1518248700,8950.39
1518249600,8815.24
1518250500,8786.77
1518251400,8709
1518252300,8633.61
1518253200,8715
1518254100,8770.56
1518255000,8762.48
1518255900,8600
1518256800,8604
1518257700,8611.67
1518258600,8588.87
1518259500,8500
1518260400,8585
1518261300,8654.62
1518262200,8653
1518263100,8648.07
1518264000,8553.57
1518264900,8567
1518265800,8657
1518266700,8615
1518267600,8749.87
1518268500,8730
1518269400,8693.42
1518270300,8718.08
1518271200,8771
1518272100,8671.63
1518273000,8582.47
1518273900,8570.67
1518274800,8420
1518275700,8427
1518276600,8321.04
1518277500,8320.41
1518278400,8363
1518279300,8378
1518280200,8264.77
1518281100,8295.78
1518282000,8350
1518282900,8400
1518283800,8450.92
1518284700,8422
1518285600,8344
1518286500,8375.32
1518287400,8330
1518288300,8300
1518289200,8299
1518290100,8319.77
1518291000,8409
1518291900,8435
1518292800,8354.14
1518293700,8309.56
1518294600,8327.59
1518295500,8191.55
1518296400,8237
1518297300,8237.32
1518298200,8317.75
1518299100,8255.45
1518300000,8359
1518300900,8494.02
1518301800,8486.99
1518302700,8555
1518303600,8505.08
1518304500,8490.78
1518305400,8493.93
1518306300,8560.42
1518307200,8418
1518308100,8384.9
1518309000,8340.06
1518309900,8380.99
1518310800,8229.11
1518311700,8200
1518312600,8299.3
1518313500,8236.11
1518314400,8200
1518315300,8271.9
1518316200,8235
1518317100,8245.15
1518318000,8109
1518318900,8051.3
1518319800,8020
1518320700,8023
1518321600,8150.47
1518322500,8119
1518323400,8000
1518324300,7968
1518325200,8001.27
1518326100,7978.23
1518327000,8100.01
1518327900,8096.81
1518328800,8036.79
1518329700,7985.29
1518330600,7962.67
1518331500,8037.6
1518332400,8040
1518333300,8031
1518334200,7905.88
1518335100,7886.26
1518336000,7850.26
1518336900,7870
1518337800,7840
1518338700,7920
1518339600,7860.41
1518340500,7895.65
1518341400,8019.92
1518342300,8126
1518343200,8099
1518344100,8070
1518345000,7971.04
1518345900,8013.06
1518346800,8046.92
1518347700,7985.33
1518348600,8084.3
1518349500,8186.01
1518350400,8148.5
1518351300,8277
1518352200,8306.51
1518353100,8286
1518354000,8343
1518354900,8271.21
1518355800,8258.12
1518356700,8271.72
1518357600,8250
1518358500,8304.72
1518359400,8397.88
1518360300,8458.39
1518361200,8414.9
1518362100,8398.06
1518363000,8385.97
1518363900,8439.4
1518364800,8495.56
1518365700,8341.04
1518366600,8328.89
1518367500,8320.13
1518368400,8333.7
1518369300,8221.1
1518370200,8243.87
1518371100,8207.06
1518372000,8271.9
1518372900,8200
1518373800,8300
1518374700,8333.51
1518375600,8390
1518376500,8374.64
1518377400,8300
1518378300,8308.72
1518379200,8234
1518380100,8277
1518381000,8244.64
1518381900,8228
1518382800,8285
1518383700,8286.76
1518384600,8350
1518385500,8317.7
1518386400,8330
1518387300,8260
1518388200,8314.75
1518389100,8285.79
1518390000,8211.67
1518390900,8160
1518391800,8112
1518392700,8070
1518393600,8129.37
1518394500,8178.64
1518395400,8219.67
1518396300,8223.97
1518397200,8188.51
1518398100,8342.81
1518399000,8383.16
1518399900,8401.67
1518400800,8321.12
1518401700,8393
1518402600,8462.94
1518403500,8535
1518404400,8464.35
1518405300,8466
1518406200,8465.88
1518407100,8488.59
1518408000,8511.62
1518408900,8460
1518409800,8480.02
1518410700,8500.92
1518411600,8430.21
1518412500,8422
1518413400,8388
1518414300,8385.1
1518415200,8431
1518416100,8440
1518417000,8413.71
1518417900,8424.39
1518418800,8413.8
1518419700,8530
1518420600,8516
1518421500,8490.6
1518422400,8722.19
1518423300,8762
1518424200,8817.59
1518425100,8758.62
1518426000,8784.33
1518426900,8728.63
1518427800,8775.9
1518428700,8800
1518429600,8775.89
1518430500,8745
1518431400,8797.71
1518432300,8819.97
1518433200,8812.83
1518434100,8713.8
1518435000,8666
1518435900,8645
1518436800,8714.99
1518437700,8720
1518438600,8711.47
1518439500,8770
1518440400,8711.47
1518441300,8750
1518442200,8683.77
1518443100,8672.81
1518444000,8682
1518444900,8570
1518445800,8531
1518446700,8554.06
1518447600,8620
1518448500,8600
1518449400,8598
1518450300,8650.67
1518451200,8700
1518452100,8680.29
1518453000,8722
1518453900,8685
1518454800,8674.9
1518455700,8699.25
1518456600,8682.01
1518457500,8769.77
1518458400,8697.02
1518459300,8645
1518460200,8668.21
1518461100,8672
1518462000,8672.35
1518462900,8733.62
1518463800,8730
1518464700,8796
1518465600,8849.53
1518466500,8861
1518467400,8918
1518468300,8873.88
1518469200,8870
1518470100,8800.05
1518471000,8847.5
1518471900,8831.56
1518472800,8792.71
1518473700,8794.17
1518474600,8808
1518475500,8900
1518476400,8924.55
1518477300,8946.67
1518478200,8938
1518479100,8910
1518480000,8931.83
1518480900,8860.01
1518481800,8855.1
1518482700,8930
1518483600,8890.69
1518484500,8794.38
1518485400,8784.71
1518486300,8766.91
1518487200,8700
1518488100,8729
1518489000,8690
1518489900,8718.61
1518490800,8734.61
1518491700,8700
1518492600,8740
1518493500,8758.52
1518494400,8708.44
1518495300,8628.77
1518496200,8608.45
1518497100,8576.56
1518498000,8580
1518498900,8601.05
1518499800,8607.75
1518500700,8619
1518501600,8590.4
1518502500,8632.56
1518503400,8612.9
1518504300,8708.13
1518505200,8753.09
1518506100,8727
1518507000,8718.63
1518507900,8650.02
1518508800,8572.37
1518509700,8465.15
1518510600,8450
1518511500,8530
1518512400,8429.46
1518513300,8418
1518514200,8383.25
1518515100,8431.96
1518516000,8365
1518516900,8442
1518517800,8495.16
1518518700,8496.65
1518519600,8503.31
1518520500,8425.07
1518521400,8537.86
1518522300,8505
1518523200,8520.36
1518524100,8548
1518525000,8560.81
1518525900,8570
1518526800,8630
1518527700,8560
1518528600,8520
1518529500,8590
1518530400,8617
1518531300,8619
1518532200,8620
1518533100,8618.93
1518534000,8530
1518534900,8527.81
1518535800,8500
1518536700,8479
1518537600,8545.4
1518538500,8539.47
1518539400,8519.26
1518540300,8550
1518541200,8564
1518542100,8579.26
1518543000,8560
1518543900,8620.45
1518544800,8620.01
1518545700,8618.02
1518546600,8630
1518547500,8575
1518548400,8590
1518549300,8586.73
1518550200,8610
1518551100,8623.55
